x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time1
23200,18000,20,58,16,1,4.8,80.46
30000,12000,100,48,24,1,1.2,4.79
7200,24000,50,22,36,0,3.2,8.5
7200,24000,20,20,26,1,1.5652173913043481,55.92
46000,14400,100,21,16,0,4.666666666666667,8.47
30000,12000,20,39,28,0,3.533333333333333,111.32
7200,24000,50,56,36,0,1.2,6.25
10000,10000,20,28,28,0,4.375,41.93
23200,18000,20,56,32,0,2.25,96.02
10000,10000,20,46,22,1,2.2,21.39
23200,18000,80,20,28,1,4.0,5.59
30000,12000,20,30,18,0,3.4090909090909087,157.42
30000,12000,100,14,24,0,2.0,6.73
23200,18000,50,18,24,0,1.6666666666666667,20.67
10000,10000,80,11,36,1,1.2,2.96
46000,14400,50,18,24,0,2.375,38.96
46000,14400,50,45,24,1,2.3,16.75
23200,18000,80,30,28,1,2.0,4.44
23200,18000,80,42,26,1,2.2,6.26
30000,12000,50,39,22,1,2.0,7.87
23200,18000,20,21,26,1,1.0476190476190477,128.09
10000,10000,20,22,14,1,2.647058823529412,44.6
7200,24000,20,32,32,1,1.2222222222222223,44.6
7200,24000,50,35,26,1,1.4285714285714286,10.16
46000,14400,20,48,32,1,1.1666666666666667,113.95
46000,14400,20,36,22,0,2.3,221.56
30000,12000,20,28,16,0,1.0952380952380951,191.69
7200,24000,50,24,34,0,1.7142857142857142,8.74
23200,18000,20,42,34,0,2.411764705882353,109.37
46000,14400,100,11,16,0,1.1111111111111112,9.13
30000,12000,80,11,16,0,1.7692307692307692,9.76
10000,10000,50,19,14,0,1.4,8.03
46000,14400,80,55,36,1,1.3333333333333333,5.82
7200,24000,20,56,26,0,2.272727272727273,47.12
10000,10000,20,36,36,1,1.8,22.72
46000,14400,100,10,30,1,1.0714285714285714,6.14
23200,18000,20,28,22,1,1.025,103.67
7200,24000,20,36,26,0,4.5,63.37
46000,14400,100,18,34,0,1.625,8.59
30000,12000,80,58,36,1,1.0,6.33
46000,14400,100,40,24,1,1.8333333333333333,4.55
10000,10000,100,17,20,1,1.0,2.62
46000,14400,50,35,30,0,3.75,29.48
30000,12000,50,58,26,1,1.1111111111111112,8.59
10000,10000,20,24,26,1,1.0526315789473684,31.5
30000,12000,100,14,24,1,4.2,4.3
7200,24000,50,49,22,1,1.6666666666666667,6.51
46000,14400,80,30,30,0,1.3333333333333333,9.2
23200,18000,50,45,32,1,1.75,11.44
30000,12000,20,45,34,0,3.3846153846153846,92.79
10000,10000,50,12,22,0,2.25,8.63
10000,10000,20,35,20,1,1.7857142857142858,26.21
46000,14400,100,33,24,1,2.0,5.09
7200,24000,50,19,28,0,3.333333333333333,11.45
46000,14400,20,30,32,1,3.4545454545454546,169.25
10000,10000,20,51,18,0,1.2857142857142858,40.78
30000,12000,20,17,16,1,2.657142857142857,180.7
30000,12000,50,28,14,0,1.2352941176470589,17.74
46000,14400,100,30,22,0,1.1111111111111112,4.64
30000,12000,100,49,18,1,1.4,3.52
23200,18000,50,35,34,1,1.3,13.49
46000,14400,20,60,30,1,1.5833333333333333,92.26
10000,10000,50,13,22,0,2.571428571428572,8.56
10000,10000,50,22,16,0,1.3333333333333333,9.81
23200,18000,50,12,30,0,2.0,25.96
23200,18000,100,40,32,0,1.0,4.59
10000,10000,20,49,36,1,1.0,33.69
10000,10000,50,34,16,1,2.4,5.2
46000,14400,100,42,20,0,2.1666666666666665,6.12
10000,10000,50,52,18,1,1.4,5.04
23200,18000,80,41,16,0,3.6,6.91
10000,10000,20,43,24,1,1.818181818181818,21.02
10000,10000,20,10,30,0,3.125,94.27
7200,24000,80,12,30,0,1.125,5.01
10000,10000,20,27,14,1,5.0,39.71
23200,18000,100,39,22,1,1.1666666666666667,2.88
46000,14400,50,21,30,1,2.3076923076923075,25.1
46000,14400,80,20,14,1,2.333333333333333,7.63
7200,24000,20,10,28,1,3.4285714285714284,100.19
30000,12000,50,52,32,0,1.0,13.41
7200,24000,50,18,28,0,1.0909090909090908,10.93
46000,14400,20,57,18,0,1.135135135135135,162.5
46000,14400,80,11,30,1,4.75,9.43
30000,12000,50,27,22,1,3.375,9.31
7200,24000,80,14,24,1,1.5714285714285714,3.66
46000,14400,80,54,20,1,1.7142857142857142,5.45
46000,14400,80,39,24,0,2.5,7.11
30000,12000,100,36,22,1,1.8,2.67
46000,14400,100,11,28,1,1.2307692307692308,6.65
46000,14400,50,57,18,0,1.1333333333333333,17.19
30000,12000,20,39,36,1,1.2727272727272727,63.65
30000,12000,50,21,28,1,3.5,10.06
46000,14400,50,55,16,1,1.7692307692307692,14.04
30000,12000,100,42,16,0,2.0,3.11
10000,10000,50,42,20,0,1.8,5.68
7200,24000,50,36,28,1,2.4,5.25
23200,18000,20,56,32,0,2.9285714285714284,97.1
23200,18000,100,42,34,0,1.0,3.75
23200,18000,20,50,28,1,2.875,85.57
7200,24000,50,38,32,1,1.5,5.64
46000,14400,80,42,30,0,2.0,6.88
10000,10000,20,12,36,0,1.35,80.73
10000,10000,50,25,30,1,1.3333333333333333,4.57
30000,12000,80,15,32,0,1.1,6.1
46000,14400,100,25,22,1,4.0,5.08
30000,12000,100,22,16,0,1.8571428571428568,5.1
7200,24000,50,51,24,0,1.3333333333333333,7.15
46000,14400,50,28,14,0,1.6,28.39
30000,12000,20,28,20,1,3.571428571428572,97.23
46000,14400,100,21,20,0,1.7777777777777777,5.28
23200,18000,80,22,36,0,2.1666666666666665,8.24
30000,12000,50,54,22,0,4.4,11.66
23200,18000,20,31,34,0,1.1724137931034482,144.43
7200,24000,100,24,14,0,1.8,3.4
7200,24000,20,39,30,1,1.1111111111111112,38.05
10000,10000,50,50,28,1,1.0,5.49
10000,10000,50,30,20,0,2.6,7.19
30000,12000,80,42,36,0,1.2,5.03
30000,12000,20,49,36,0,2.5,89.38
10000,10000,20,20,18,1,1.65,39.89
23200,18000,100,12,20,0,4.833333333333333,7.85
30000,12000,80,35,24,0,1.2857142857142858,4.06
7200,24000,50,45,32,0,1.8,6.45
30000,12000,20,39,22,0,1.4074074074074074,110.65
46000,14400,100,38,30,0,1.0,6.37
10000,10000,50,24,14,1,1.75,5.84
7200,24000,20,33,24,0,3.75,63.8
30000,12000,20,33,26,0,3.1666666666666665,128.77
23200,18000,80,31,26,1,1.5714285714285714,5.25
7200,24000,50,10,36,0,3.0,13.68
10000,10000,20,34,28,1,5.0,26.61
23200,18000,50,58,22,0,3.5,12.89
10000,10000,50,33,16,0,1.125,5.05
30000,12000,50,57,30,0,1.25,10.6
30000,12000,80,42,18,1,1.4285714285714286,4.52
7200,24000,50,10,36,1,4.666666666666667,10.03
23200,18000,20,30,26,0,4.529411764705882,157.7
10000,10000,20,15,30,1,2.0625,42.19
46000,14400,50,54,28,1,1.1666666666666667,13.85
30000,12000,80,36,18,1,3.0,5.02
30000,12000,80,36,22,0,1.6666666666666667,6.66
30000,12000,20,44,36,1,1.7222222222222223,62.59
10000,10000,50,17,36,1,2.2,7.14
46000,14400,100,35,24,1,3.0,4.87
10000,10000,50,31,24,0,1.3333333333333333,12.12
46000,14400,80,42,36,1,2.6,6.49
23200,18000,80,11,36,1,4.333333333333333,6.38
23200,18000,50,36,36,0,5.0,14.94
23200,18000,100,22,22,0,1.25,5.76
30000,12000,20,46,34,1,3.3846153846153846,61.44
10000,10000,20,27,20,1,3.727272727272727,31.38
10000,10000,20,32,34,1,4.428571428571429,26.33
46000,14400,50,50,32,0,3.2857142857142856,25.12
46000,14400,80,15,36,1,1.25,8.84
23200,18000,20,21,32,0,1.9642857142857144,201.0
10000,10000,50,11,28,1,1.5555555555555556,5.39
30000,12000,20,31,32,0,2.6666666666666665,125.29
7200,24000,20,50,18,0,2.769230769230769,59.22
46000,14400,80,35,32,0,1.1111111111111112,8.3
10000,10000,50,40,14,1,2.4,4.21
23200,18000,20,15,32,1,1.5675675675675675,159.82
7200,24000,20,15,14,0,1.7647058823529411,176.83
7200,24000,50,21,32,0,3.6,10.54
7200,24000,20,54,32,1,2.0,37.21
23200,18000,20,19,34,0,2.3461538461538463,216.06
10000,10000,20,22,24,0,2.066666666666667,50.15
30000,12000,50,46,34,1,3.4,9.63
10000,10000,20,12,30,1,1.08,47.01
10000,10000,20,50,22,1,1.818181818181818,19.63
30000,12000,20,16,26,0,4.043478260869565,249.14
7200,24000,50,18,14,0,2.1818181818181817,13.69
10000,10000,20,17,36,1,1.9285714285714288,34.44
10000,10000,20,54,18,1,1.3846153846153846,27.38
46000,14400,50,11,20,0,1.4642857142857142,59.43
7200,24000,20,39,32,1,1.4666666666666666,39.27
30000,12000,20,43,32,1,1.8888888888888888,63.76
23200,18000,80,50,32,1,1.4,4.17
23200,18000,50,30,18,1,4.75,12.84
10000,10000,20,51,22,0,1.0714285714285714,30.8
7200,24000,50,28,30,1,2.8,7.06
10000,10000,50,18,20,0,1.1,6.91
10000,10000,50,18,28,0,1.5714285714285714,9.32
23200,18000,80,10,26,0,3.625,10.39
46000,14400,50,35,36,0,2.333333333333333,32.74
7200,24000,20,60,24,0,4.5,41.71
30000,12000,20,17,30,1,4.4,122.31
46000,14400,50,15,16,0,1.3571428571428572,45.83
7200,24000,20,21,20,0,3.5294117647058822,100.36
7200,24000,20,12,18,1,1.818181818181818,105.53
10000,10000,20,22,34,0,2.636363636363636,47.31
46000,14400,80,45,24,0,2.5,6.04
46000,14400,100,21,22,0,1.3,6.14
46000,14400,20,38,22,1,1.4054054054054057,161.27
10000,10000,20,39,36,0,2.0,33.9
10000,10000,80,12,34,1,1.4,3.13
46000,14400,20,49,30,1,3.8235294117647056,106.45
10000,10000,20,22,16,0,1.4090909090909092,62.0
23200,18000,20,30,24,0,4.27777777777778,160.94
30000,12000,80,45,18,0,2.4,5.48
23200,18000,50,24,26,1,1.1333333333333333,14.3
46000,14400,80,11,30,0,1.1875,12.31
46000,14400,20,26,22,1,3.851851851851852,182.48
46000,14400,20,20,36,1,1.75,186.77
46000,14400,50,45,24,0,1.6666666666666667,19.0
10000,10000,50,14,30,0,3.2,10.24
30000,12000,50,42,28,1,1.75,8.58
46000,14400,50,36,24,1,2.083333333333333,15.72
46000,14400,80,33,14,0,1.4166666666666667,9.32
10000,10000,20,50,32,0,1.5,31.14
23200,18000,20,16,18,1,1.1428571428571428,202.06
46000,14400,80,58,14,0,3.333333333333333,8.91
30000,12000,100,42,18,0,1.1666666666666667,5.17
10000,10000,20,56,20,1,3.125,20.4
30000,12000,80,44,20,0,1.1428571428571428,4.58
46000,14400,50,38,30,1,2.6666666666666665,15.18
23200,18000,20,45,24,0,1.52,113.98
30000,12000,100,38,18,0,1.3333333333333333,3.13
10000,10000,20,56,18,1,3.375,18.96
30000,12000,80,15,20,0,1.25,6.62
7200,24000,50,30,16,1,1.4,5.79
30000,12000,20,21,24,1,2.84,115.58
30000,12000,80,24,14,0,1.5,7.82
23200,18000,20,60,30,0,4.0,90.17
46000,14400,50,48,30,0,3.571428571428572,17.88
7200,24000,50,11,36,0,3.4285714285714284,13.35
46000,14400,100,55,18,0,1.6666666666666667,6.54
23200,18000,20,18,20,1,1.4222222222222225,165.1
30000,12000,50,56,18,0,1.0909090909090908,11.4
7200,24000,20,35,32,1,3.6,39.43
7200,24000,20,48,16,1,1.6666666666666667,41.72
30000,12000,20,36,22,0,4.25,123.42
30000,12000,20,57,26,1,2.6,57.55
23200,18000,20,31,36,0,1.48,146.0
7200,24000,20,21,16,0,2.8571428571428568,118.27
30000,12000,100,30,18,1,1.0,5.18
30000,12000,50,20,26,1,1.9166666666666667,14.0
30000,12000,50,14,26,0,1.3529411764705883,31.58
30000,12000,100,60,18,0,1.2,5.44
30000,12000,20,54,26,0,5.0,90.73
10000,10000,20,13,24,0,2.1578947368421053,82.95
30000,12000,20,33,24,1,3.4444444444444446,80.8
46000,14400,20,34,24,0,2.2333333333333334,245.88
10000,10000,20,50,36,0,3.333333333333333,36.95
30000,12000,20,34,36,0,2.75,138.74
23200,18000,20,46,36,1,3.692307692307693,65.7
30000,12000,100,19,18,1,2.6666666666666665,3.54
23200,18000,20,25,24,0,3.5,192.69
10000,10000,20,14,14,0,4.176470588235294,109.38
7200,24000,50,15,30,1,1.7777777777777777,8.44
10000,10000,20,21,16,1,1.75,40.61
30000,12000,20,24,32,1,3.4444444444444446,93.15
46000,14400,50,33,32,1,3.5,26.74
23200,18000,20,24,30,1,1.6,108.28
46000,14400,80,32,26,0,2.833333333333333,9.27
23200,18000,20,48,28,0,3.928571428571429,109.36
10000,10000,20,47,20,1,2.5,23.69
23200,18000,50,36,18,0,2.5,14.18
10000,10000,50,36,26,0,1.4,4.53
10000,10000,20,38,26,1,1.4615384615384617,23.68
30000,12000,80,57,22,0,1.0,5.8
46000,14400,80,21,36,0,3.5,9.69
46000,14400,80,54,22,0,3.4,6.43
30000,12000,20,39,28,1,4.071428571428571,71.51
46000,14400,50,23,28,1,2.6666666666666665,18.67
23200,18000,20,55,36,0,2.9230769230769242,96.87
7200,24000,50,23,36,0,3.2,11.23
10000,10000,20,19,16,0,1.1923076923076923,82.61
46000,14400,50,42,20,0,2.1666666666666665,20.31
23200,18000,50,44,36,1,1.5,10.1
10000,10000,20,27,16,1,1.35,35.26
30000,12000,80,12,36,0,3.333333333333333,7.05
23200,18000,50,60,14,1,1.3333333333333333,10.02
23200,18000,100,51,14,1,2.2,5.94
46000,14400,80,45,18,0,1.2,6.11
46000,14400,20,60,36,0,3.4,140.13
30000,12000,20,57,32,0,4.6,86.11
23200,18000,80,16,34,1,3.0,9.9
23200,18000,50,18,30,0,2.083333333333333,22.37
7200,24000,80,39,20,0,1.2,5.59
7200,24000,50,36,20,0,2.333333333333333,6.46
23200,18000,20,28,24,0,3.4285714285714284,175.21
23200,18000,20,60,26,0,1.318181818181818,92.0
23200,18000,100,22,16,0,1.75,5.3
10000,10000,20,44,36,0,2.8571428571428568,31.27
30000,12000,20,21,22,1,2.6296296296296298,117.72
7200,24000,50,20,28,0,1.75,11.85
23200,18000,50,45,24,0,1.0,12.97
23200,18000,50,23,22,0,1.4,18.81
10000,10000,50,28,30,0,1.8,7.39
10000,10000,20,15,20,1,2.05,47.12
7200,24000,50,20,20,1,2.0,7.13
10000,10000,20,17,30,0,2.357142857142857,61.5
23200,18000,20,30,14,0,1.380952380952381,231.89
7200,24000,20,42,36,1,1.0625,33.89
23200,18000,20,39,14,0,1.6176470588235294,187.56
46000,14400,100,52,28,0,1.6,5.61
7200,24000,50,50,24,0,1.5,6.39
30000,12000,100,35,24,1,1.1666666666666667,2.79
46000,14400,20,50,36,1,2.833333333333333,95.32
23200,18000,80,50,14,0,1.1111111111111112,6.22
30000,12000,80,25,36,0,1.6666666666666667,7.05
7200,24000,50,35,34,0,1.3333333333333333,6.68
46000,14400,20,57,36,1,1.1538461538461535,87.61
30000,12000,50,42,18,1,4.666666666666667,10.77
7200,24000,50,17,14,0,1.4285714285714286,12.1
23200,18000,20,21,18,1,1.5238095238095235,156.66
23200,18000,80,22,16,0,1.8,7.25
10000,10000,50,13,20,0,2.8571428571428568,7.76
23200,18000,20,31,24,0,1.6551724137931034,159.5
30000,12000,50,47,34,0,1.7142857142857142,11.17
30000,12000,50,11,26,1,1.5,16.69
7200,24000,20,60,34,0,1.0714285714285714,43.47
7200,24000,20,50,16,0,3.75,69.95
23200,18000,50,32,14,0,2.4166666666666665,18.7
23200,18000,50,10,36,1,4.6,17.68
23200,18000,20,56,20,1,3.625,74.91
7200,24000,20,56,30,0,2.4,45.08
46000,14400,80,20,26,0,1.0769230769230769,8.83
23200,18000,20,52,24,1,1.0357142857142858,68.81
10000,10000,20,46,32,0,1.5,33.49
23200,18000,20,31,18,1,2.2068965517241383,109.44
7200,24000,50,36,28,1,1.0,7.81
46000,14400,50,30,30,1,4.5,19.5
10000,10000,50,36,28,0,1.4,4.53
30000,12000,20,50,34,0,3.6666666666666665,94.29
46000,14400,80,30,18,0,4.666666666666667,8.56
23200,18000,50,25,24,0,3.333333333333333,17.88
30000,12000,50,55,36,0,2.6,12.77
23200,18000,50,42,36,1,4.4,11.11
46000,14400,100,18,22,0,1.0833333333333333,7.32
23200,18000,100,23,34,1,2.0,4.62
30000,12000,20,42,30,0,1.75,105.08
10000,10000,20,28,32,1,1.1333333333333333,24.89
7200,24000,20,59,22,0,3.2,45.93
46000,14400,100,48,14,0,3.8,5.24
46000,14400,50,10,30,1,1.5,45.17
46000,14400,20,42,30,0,1.1176470588235294,201.29
7200,24000,20,48,36,0,1.6666666666666667,47.85
7200,24000,20,60,34,1,1.6363636363636365,34.11
30000,12000,20,54,28,1,4.818181818181818,63.14
30000,12000,50,16,28,0,1.4,18.86
46000,14400,80,35,18,1,1.0,5.36
23200,18000,20,47,28,1,2.1578947368421053,72.52
7200,24000,100,27,20,0,1.2,3.65
46000,14400,20,48,20,0,1.9,182.83
46000,14400,100,49,16,1,3.2,6.21
23200,18000,20,21,36,0,3.0476190476190474,203.23
7200,24000,50,20,14,0,3.5,12.02
10000,10000,50,40,34,1,1.0,5.0
7200,24000,20,30,24,0,1.5,66.97
30000,12000,80,13,30,0,1.0909090909090908,8.08
23200,18000,80,22,22,1,1.3,5.52
23200,18000,20,21,28,0,1.71875,210.7
7200,24000,50,42,20,0,1.25,8.19
10000,10000,20,56,20,0,3.125,27.52
46000,14400,20,39,36,1,3.5,117.71
23200,18000,50,40,34,1,4.6,12.67
10000,10000,20,21,20,0,1.0869565217391304,56.53
30000,12000,50,11,18,1,1.0384615384615383,22.8
23200,18000,20,54,22,0,1.1851851851851851,106.12
7200,24000,50,20,16,0,1.5,9.88
7200,24000,20,13,20,0,3.1304347826086962,152.1
7200,24000,50,40,26,1,1.2857142857142858,6.97
46000,14400,80,42,18,0,3.333333333333333,6.3
46000,14400,80,21,24,0,3.8571428571428568,9.63
10000,10000,50,35,18,0,2.2,6.41
10000,10000,50,25,14,1,4.0,5.52
46000,14400,20,12,36,1,2.375,290.81
7200,24000,20,40,34,1,1.0588235294117647,34.59
23200,18000,20,45,24,0,1.9090909090909087,115.99
10000,10000,20,37,30,1,1.2307692307692308,24.74
23200,18000,80,30,32,1,1.2857142857142858,5.48
23200,18000,50,32,30,0,2.1111111111111107,15.54
10000,10000,50,24,24,1,2.4,5.08
10000,10000,20,11,30,0,2.8125,86.37
10000,10000,50,27,16,0,1.7142857142857142,5.92
46000,14400,20,24,36,1,4.75,190.11
10000,10000,20,25,28,0,1.7857142857142858,45.25
10000,10000,20,50,36,0,2.0,38.14
10000,10000,20,28,24,1,1.5333333333333334,28.85
23200,18000,50,52,34,0,2.1666666666666665,15.23
7200,24000,20,20,32,1,2.0,50.34
23200,18000,50,45,22,1,2.625,9.59
10000,10000,20,48,28,1,1.7,21.89
7200,24000,50,40,30,1,1.5,6.5
23200,18000,50,35,18,0,1.8333333333333333,15.37
30000,12000,50,26,16,0,1.5333333333333334,18.0
23200,18000,80,30,30,1,1.2857142857142858,4.34
30000,12000,50,24,26,0,2.7777777777777777,13.68
30000,12000,20,30,28,0,2.380952380952381,132.11
23200,18000,80,39,24,1,1.8333333333333333,5.89
7200,24000,20,30,36,1,1.5,41.74
46000,14400,100,38,24,0,2.0,4.97
23200,18000,50,24,30,1,4.285714285714286,13.8
23200,18000,50,50,36,0,3.6,13.69
46000,14400,20,37,28,1,4.315789473684212,148.08
7200,24000,50,20,24,1,1.0,6.24
30000,12000,20,50,34,1,1.7647058823529411,57.03
30000,12000,80,26,18,0,4.0,5.76
46000,14400,100,50,24,0,1.8,6.75
23200,18000,20,45,16,0,2.32,143.23
7200,24000,20,45,24,0,3.272727272727273,52.47
30000,12000,100,28,36,0,1.4,4.94
7200,24000,20,10,36,0,1.3333333333333333,166.98
23200,18000,50,46,28,0,2.2857142857142856,11.81
46000,14400,80,17,26,1,1.2307692307692308,6.55
23200,18000,20,15,30,0,2.566666666666667,302.95
46000,14400,20,51,18,0,2.5769230769230766,181.99
7200,24000,20,42,28,1,1.7857142857142858,36.64
46000,14400,100,23,20,1,3.8333333333333335,4.23
23200,18000,80,48,14,0,1.8571428571428568,4.64
7200,24000,20,41,30,1,4.0,46.87
46000,14400,20,39,22,1,2.555555555555556,128.64
10000,10000,20,34,24,0,3.4444444444444446,37.1
10000,10000,20,26,16,0,2.533333333333333,53.88
7200,24000,50,36,14,0,1.0909090909090908,7.63
30000,12000,20,60,36,0,3.363636363636364,82.56
30000,12000,20,54,20,1,4.769230769230768,63.26
10000,10000,100,17,20,0,1.0,2.42
7200,24000,20,32,30,1,1.3333333333333333,43.0
7200,24000,20,22,24,1,4.615384615384615,55.41
46000,14400,20,22,34,0,2.09375,303.29
46000,14400,50,20,14,1,2.3,24.91
23200,18000,20,24,36,1,1.92,103.08
30000,12000,50,15,32,0,1.3333333333333333,23.66
46000,14400,100,10,30,1,2.555555555555556,5.89
30000,12000,20,23,14,1,1.5476190476190477,155.55
46000,14400,50,25,26,1,3.272727272727273,17.61
23200,18000,20,45,20,0,1.84,122.75
10000,10000,20,51,22,1,1.0714285714285714,22.52
7200,24000,20,17,28,0,3.0,106.42
10000,10000,50,33,32,1,1.0,3.78
30000,12000,20,19,22,1,2.1935483870967745,131.11
23200,18000,80,31,20,0,2.0,7.07
46000,14400,80,35,30,1,3.8,6.09
10000,10000,50,27,32,0,1.6,8.3
10000,10000,20,54,26,0,4.5,35.72
10000,10000,100,10,36,0,1.0,2.23
10000,10000,20,25,36,0,2.7,45.63
23200,18000,20,57,22,1,1.5217391304347827,67.29
7200,24000,20,30,14,1,3.5294117647058822,62.84
23200,18000,80,52,18,0,2.4,5.79
30000,12000,20,22,14,0,1.619047619047619,270.01
46000,14400,20,60,14,0,3.4166666666666665,193.28
23200,18000,100,52,16,1,1.6,3.89
46000,14400,20,46,34,1,4.466666666666667,105.4
23200,18000,50,24,18,0,1.6666666666666667,20.47
23200,18000,50,56,36,0,2.0,11.38
23200,18000,20,54,32,1,1.7777777777777777,63.58
7200,24000,20,44,24,0,1.2222222222222223,55.11
7200,24000,20,36,22,0,3.0769230769230766,60.85
46000,14400,80,55,24,0,2.8,5.68
30000,12000,50,39,36,1,1.375,10.16
23200,18000,20,30,20,1,1.9333333333333331,108.07
10000,10000,20,28,30,0,1.9166666666666667,40.22
30000,12000,20,50,32,0,2.466666666666667,110.57
30000,12000,20,34,18,1,4.882352941176472,96.14
46000,14400,80,20,18,1,2.8,7.47
7200,24000,50,51,18,0,1.0,18.35
10000,10000,100,14,16,1,1.1666666666666667,1.91
46000,14400,20,40,36,0,2.85,197.83
10000,10000,20,56,36,0,2.833333333333333,30.36
46000,14400,80,52,16,0,4.4,8.45
7200,24000,20,55,22,0,3.2,49.2
30000,12000,100,27,14,0,1.375,5.13
10000,10000,50,20,32,0,2.4,12.97
7200,24000,20,44,20,1,2.769230769230769,36.49
23200,18000,100,39,18,1,1.3333333333333333,3.87
10000,10000,50,14,22,0,2.571428571428572,12.46
46000,14400,50,19,30,1,1.263157894736842,18.8
10000,10000,50,38,30,0,1.2,6.58
7200,24000,20,60,14,1,4.090909090909091,40.95
46000,14400,20,41,14,1,1.0980392156862746,173.59
30000,12000,100,48,16,1,1.8,4.64
46000,14400,50,28,16,0,1.4,30.7
30000,12000,20,36,20,1,4.6875,81.61
46000,14400,100,32,24,0,2.333333333333333,5.9
23200,18000,80,32,24,1,1.7142857142857142,5.1
46000,14400,20,18,24,1,2.375,253.0
30000,12000,20,51,22,0,1.0740740740740742,95.4
30000,12000,20,51,24,1,2.75,60.78
23200,18000,20,54,32,1,2.25,65.53
30000,12000,50,52,22,0,1.4444444444444444,15.29
10000,10000,50,24,24,0,1.0,5.55
23200,18000,80,40,28,0,1.5,5.33
23200,18000,50,41,36,0,1.1,16.0
30000,12000,50,58,24,1,1.0,7.64
46000,14400,20,33,16,0,1.5333333333333334,292.91
46000,14400,20,31,22,0,2.3125,252.11
46000,14400,50,44,36,0,4.5,24.85
7200,24000,80,13,24,1,3.0,4.24
23200,18000,100,17,24,0,3.8,4.94
23200,18000,50,12,14,0,3.4117647058823533,39.3
7200,24000,20,59,18,1,4.0,39.32
7200,24000,80,12,14,0,3.1428571428571432,5.29
23200,18000,20,49,36,1,2.9285714285714284,72.3
23200,18000,20,36,18,1,1.4545454545454546,97.18
30000,12000,50,29,34,1,2.8571428571428568,10.17
7200,24000,20,15,36,0,4.615384615384615,120.44
30000,12000,80,32,14,1,4.6,4.48
30000,12000,20,42,16,0,2.12,135.4
23200,18000,50,60,20,0,3.8333333333333335,13.59
7200,24000,80,13,28,0,2.4,4.09
30000,12000,80,10,20,0,1.2,9.2
10000,10000,50,33,18,1,1.2857142857142858,7.42
10000,10000,20,31,28,1,1.0625,26.38
7200,24000,50,20,18,1,1.0769230769230769,8.21
7200,24000,50,55,18,0,1.0,8.6
46000,14400,80,18,28,1,3.8571428571428568,6.97
30000,12000,50,31,32,1,2.7142857142857144,10.52
10000,10000,20,33,20,0,1.375,41.27
23200,18000,80,19,28,0,4.0,6.2
10000,10000,20,48,26,1,1.9,21.06
10000,10000,80,20,18,1,1.6,2.77
7200,24000,50,31,16,1,2.571428571428572,5.98
30000,12000,80,51,18,0,2.2,3.81
23200,18000,100,21,20,1,3.8,3.25
7200,24000,50,13,32,1,2.0,10.11
10000,10000,20,39,18,0,1.0555555555555556,39.56
46000,14400,50,46,30,0,1.25,19.21
23200,18000,80,23,16,1,2.0,7.4
46000,14400,80,24,14,1,1.9166666666666667,9.07
23200,18000,100,24,28,0,1.1428571428571428,5.47
46000,14400,80,40,24,0,1.2222222222222223,6.25
7200,24000,20,56,36,0,3.125,47.52
7200,24000,100,21,20,1,1.0,3.57
23200,18000,80,24,30,0,1.0,7.53
23200,18000,100,22,26,1,1.6666666666666667,3.55
10000,10000,20,29,16,1,1.8235294117647056,34.38
10000,10000,20,42,36,1,3.8333333333333335,36.49
46000,14400,80,47,26,0,2.0,7.94
23200,18000,50,19,26,1,3.888888888888889,15.37
7200,24000,20,38,34,1,1.0588235294117647,39.14
46000,14400,100,14,36,1,3.1666666666666665,4.44
30000,12000,50,60,24,0,2.6666666666666665,12.99
46000,14400,50,30,36,1,1.2142857142857142,28.89
10000,10000,20,14,36,1,1.5882352941176472,41.56
23200,18000,80,14,30,1,1.181818181818182,5.99
30000,12000,50,36,22,1,1.8,7.73
7200,24000,20,50,28,1,1.0588235294117647,51.59
46000,14400,80,32,18,1,1.3636363636363635,5.42
10000,10000,20,39,26,1,1.5833333333333333,22.05
23200,18000,100,43,36,1,1.0,3.24
10000,10000,20,13,34,1,1.5263157894736843,46.06
7200,24000,80,20,24,1,1.5,2.92
7200,24000,20,42,16,1,4.25,44.22
10000,10000,50,14,18,0,1.2727272727272727,8.14
46000,14400,100,15,24,0,5.0,7.0
7200,24000,100,23,28,0,1.0,4.34
23200,18000,50,48,30,0,1.1,13.64
10000,10000,20,35,28,0,2.5,35.17
46000,14400,100,19,18,0,3.571428571428572,7.12
23200,18000,50,22,18,1,1.05,12.28
30000,12000,20,25,24,0,2.583333333333333,162.27
46000,14400,80,39,36,0,1.6666666666666667,6.31
23200,18000,20,33,20,1,1.7333333333333334,103.69
10000,10000,50,48,22,1,1.0,5.27
23200,18000,50,10,20,1,4.142857142857143,24.81
46000,14400,20,18,30,0,1.9,418.45
46000,14400,50,53,28,1,1.7,15.5
7200,24000,50,23,22,1,1.3,6.1
10000,10000,50,22,30,1,1.6666666666666667,5.32
30000,12000,50,33,26,0,4.5,12.44
10000,10000,20,25,24,0,2.75,45.79
23200,18000,50,32,28,0,1.1666666666666667,16.28
23200,18000,50,19,16,1,1.0909090909090908,17.88
7200,24000,50,21,22,1,1.181818181818182,8.45
10000,10000,20,39,20,1,1.1875,27.47
23200,18000,100,16,20,1,1.5555555555555556,4.71
30000,12000,100,14,24,0,1.5,4.51
