x_length,y_length,grid_step,ni,nj,n_nodes,n_cores,n_procs,dx,dy,nx,ny,subdomain_ratio,single_precision,physics_on,estimated_duration
10000,10000,20,500,500,28,30,840,25,11,20,42,2.272727272727273,1,1,32.097004279600576
10000,10000,20,500,500,28,30,840,33,8,15,56,4.125,0,1,45.85286325657225
10000,10000,20,500,500,28,30,840,33,8,15,56,4.125,1,1,32.097004279600576
10000,10000,20,500,500,28,30,840,35,8,14,60,4.375,0,1,45.85286325657225
10000,10000,20,500,500,28,30,840,35,8,14,60,4.375,1,1,32.097004279600576
10000,10000,20,500,500,28,32,896,17,15,28,32,1.1333333333333333,0,1,42.98705930303649
10000,10000,20,500,500,28,32,896,17,15,28,32,1.1333333333333333,1,1,30.09094151212554
10000,10000,20,500,500,28,32,896,31,8,16,56,3.875,0,1,42.98705930303649
10000,10000,20,500,500,28,32,896,31,8,16,56,3.875,1,1,30.09094151212554
10000,10000,20,500,500,28,32,896,35,7,14,64,5.0,0,1,42.98705930303649
10000,10000,20,500,500,28,32,896,35,7,14,64,5.0,1,1,30.09094151212554
10000,10000,20,500,500,28,34,952,17,14,28,34,1.2142857142857142,0,1,40.45840875579905
10000,10000,20,500,500,28,34,952,17,14,28,34,1.2142857142857142,1,1,28.320886129059332
10000,10000,20,500,500,28,34,952,29,8,17,56,3.625,0,1,40.45840875579905
10000,10000,20,500,500,28,34,952,29,8,17,56,3.625,1,1,28.320886129059332
10000,10000,20,500,500,28,34,952,35,7,14,68,5.0,0,1,40.45840875579905
10000,10000,20,500,500,28,34,952,35,7,14,68,5.0,1,1,28.320886129059332
10000,10000,20,500,500,28,36,1008,17,13,28,36,1.3076923076923077,0,1,38.210719380476874
10000,10000,20,500,500,28,36,1008,17,13,28,36,1.3076923076923077,1,1,26.747503566333812
10000,10000,20,500,500,28,36,1008,20,11,24,42,1.8181818181818181,0,1,38.210719380476874
10000,10000,20,500,500,28,36,1008,20,11,24,42,1.8181818181818181,1,1,26.747503566333812
10000,10000,20,500,500,28,36,1008,23,10,21,48,2.3,0,1,38.210719380476874
10000,10000,20,500,500,28,36,1008,23,10,21,48,2.3,1,1,26.747503566333812
10000,10000,20,500,500,28,36,1008,27,8,18,56,3.375,0,1,38.210719380476874
10000,10000,20,500,500,28,36,1008,27,8,18,56,3.375,1,1,26.747503566333812
10000,10000,20,500,500,28,36,1008,31,7,16,63,4.428571428571429,0,1,38.210719380476874
10000,10000,20,500,500,28,36,1008,31,7,16,63,4.428571428571429,1,1,26.747503566333812
10000,10000,20,500,500,29,14,406,35,17,14,29,2.0588235294117645,0,1,94.86799294463225
10000,10000,20,500,500,29,14,406,35,17,14,29,2.0588235294117645,1,1,66.40759506124257
10000,10000,20,500,500,29,16,464,31,17,16,29,1.8235294117647058,0,1,83.00949382655321
10000,10000,20,500,500,29,16,464,31,17,16,29,1.8235294117647058,1,1,58.10664567858724
10000,10000,20,500,500,29,18,522,27,17,18,29,1.588235294117647,0,1,73.78621673471396
10000,10000,20,500,500,29,18,522,27,17,18,29,1.588235294117647,1,1,51.65035171429977
10000,10000,20,500,500,29,20,580,25,17,20,29,1.4705882352941178,0,1,66.40759506124257
10000,10000,20,500,500,29,20,580,25,17,20,29,1.4705882352941178,1,1,46.485316542869796
10000,10000,20,500,500,29,22,638,22,17,22,29,1.2941176470588236,0,1,60.37054096476597
10000,10000,20,500,500,29,22,638,22,17,22,29,1.2941176470588236,1,1,42.25937867533618
10000,10000,20,500,500,29,24,696,20,17,24,29,1.1764705882352942,0,1,55.33966255103548
10000,10000,20,500,500,29,24,696,20,17,24,29,1.1764705882352942,1,1,38.73776378572484
10000,10000,20,500,500,29,26,754,19,17,26,29,1.1176470588235294,0,1,51.08276543172506
10000,10000,20,500,500,29,26,754,19,17,26,29,1.1176470588235294,1,1,35.75793580220754
10000,10000,20,500,500,29,26,754,38,8,13,58,4.75,0,1,51.08276543172506
10000,10000,20,500,500,29,26,754,38,8,13,58,4.75,1,1,35.75793580220754
10000,10000,20,500,500,29,28,812,17,17,29,28,1.0,0,1,47.433996472316124
10000,10000,20,500,500,29,28,812,17,17,29,28,1.0,1,1,33.20379753062129
10000,10000,20,500,500,29,28,812,17,17,28,29,1.0,0,1,47.433996472316124
10000,10000,20,500,500,29,28,812,17,17,28,29,1.0,1,1,33.20379753062129
10000,10000,20,500,500,29,28,812,35,8,14,58,4.375,0,1,47.433996472316124
10000,10000,20,500,500,29,28,812,35,8,14,58,4.375,1,1,33.20379753062129
10000,10000,20,500,500,29,30,870,17,16,29,30,1.0625,0,1,44.27173004082838
10000,10000,20,500,500,29,30,870,17,16,29,30,1.0625,1,1,30.990211028579864
10000,10000,20,500,500,29,30,870,33,8,15,58,4.125,0,1,44.27173004082838
10000,10000,20,500,500,29,30,870,33,8,15,58,4.125,1,1,30.990211028579864
10000,10000,20,500,500,29,32,928,17,15,29,32,1.1333333333333333,0,1,41.504746913276605
10000,10000,20,500,500,29,32,928,17,15,29,32,1.1333333333333333,1,1,29.05332283929362
10000,10000,20,500,500,29,32,928,31,8,16,58,3.875,0,1,41.504746913276605
10000,10000,20,500,500,29,32,928,31,8,16,58,3.875,1,1,29.05332283929362
10000,10000,20,500,500,29,34,986,17,14,29,34,1.2142857142857142,0,1,39.06329121249563
10000,10000,20,500,500,29,34,986,17,14,29,34,1.2142857142857142,1,1,27.34430384874694
10000,10000,20,500,500,29,34,986,29,8,17,58,3.625,0,1,39.06329121249563
10000,10000,20,500,500,29,34,986,29,8,17,58,3.625,1,1,27.34430384874694
10000,10000,20,500,500,29,36,1044,17,13,29,36,1.3076923076923077,0,1,36.89310836735698
10000,10000,20,500,500,29,36,1044,17,13,29,36,1.3076923076923077,1,1,25.825175857149883
10000,10000,20,500,500,29,36,1044,27,8,18,58,3.375,0,1,36.89310836735698
10000,10000,20,500,500,29,36,1044,27,8,18,58,3.375,1,1,25.825175857149883
10000,10000,20,500,500,30,14,420,25,23,20,21,1.0869565217391304,0,1,91.7057265131445
10000,10000,20,500,500,30,14,420,25,23,20,21,1.0869565217391304,1,1,64.19400855920115
10000,10000,20,500,500,30,14,420,33,17,15,28,1.9411764705882353,0,1,91.7057265131445
10000,10000,20,500,500,30,14,420,33,17,15,28,1.9411764705882353,1,1,64.19400855920115
10000,10000,20,500,500,30,14,420,35,16,14,30,2.1875,0,1,91.7057265131445
10000,10000,20,500,500,30,14,420,35,16,14,30,2.1875,1,1,64.19400855920115
10000,10000,20,500,500,30,14,420,41,14,12,35,2.9285714285714284,0,1,91.7057265131445
10000,10000,20,500,500,30,14,420,41,14,12,35,2.9285714285714284,1,1,64.19400855920115
10000,10000,20,500,500,30,14,420,50,11,10,42,4.545454545454546,0,1,91.7057265131445
10000,10000,20,500,500,30,14,420,50,11,10,42,4.545454545454546,1,1,64.19400855920115
10000,10000,20,500,500,30,16,480,25,20,20,24,1.25,0,1,80.24251069900144
10000,10000,20,500,500,30,16,480,25,20,20,24,1.25,1,1,56.169757489301006
10000,10000,20,500,500,30,16,480,31,16,16,30,1.9375,0,1,80.24251069900144
10000,10000,20,500,500,30,16,480,31,16,16,30,1.9375,1,1,56.169757489301006
10000,10000,20,500,500,30,16,480,33,15,15,32,2.2,0,1,80.24251069900144
10000,10000,20,500,500,30,16,480,33,15,15,32,2.2,1,1,56.169757489301006
10000,10000,20,500,500,30,16,480,41,12,12,40,3.4166666666666665,0,1,80.24251069900144
10000,10000,20,500,500,30,16,480,41,12,12,40,3.4166666666666665,1,1,56.169757489301006
10000,10000,20,500,500,30,16,480,50,10,10,48,5.0,0,1,80.24251069900144
10000,10000,20,500,500,30,16,480,50,10,10,48,5.0,1,1,56.169757489301006
10000,10000,20,500,500,30,18,540,25,18,20,27,1.3888888888888888,0,1,71.32667617689017
10000,10000,20,500,500,30,18,540,25,18,20,27,1.3888888888888888,1,1,49.92867332382312
10000,10000,20,500,500,30,18,540,27,16,18,30,1.6875,0,1,71.32667617689017
10000,10000,20,500,500,30,18,540,27,16,18,30,1.6875,1,1,49.92867332382312
10000,10000,20,500,500,30,18,540,33,13,15,36,2.5384615384615383,0,1,71.32667617689017
10000,10000,20,500,500,30,18,540,33,13,15,36,2.5384615384615383,1,1,49.92867332382312
10000,10000,20,500,500,30,18,540,41,11,12,45,3.727272727272727,0,1,71.32667617689017
10000,10000,20,500,500,30,18,540,41,11,12,45,3.727272727272727,1,1,49.92867332382312
10000,10000,20,500,500,30,20,600,20,20,25,24,1.0,0,1,64.19400855920115
10000,10000,20,500,500,30,20,600,20,20,25,24,1.0,1,1,44.9358059914408
10000,10000,20,500,500,30,20,600,20,20,24,25,1.0,0,1,64.19400855920115
10000,10000,20,500,500,30,20,600,20,20,24,25,1.0,1,1,44.9358059914408
10000,10000,20,500,500,30,20,600,25,16,20,30,1.5625,0,1,64.19400855920115
10000,10000,20,500,500,30,20,600,25,16,20,30,1.5625,1,1,44.9358059914408
10000,10000,20,500,500,30,20,600,33,12,15,40,2.75,0,1,64.19400855920115
10000,10000,20,500,500,30,20,600,33,12,15,40,2.75,1,1,44.9358059914408
10000,10000,20,500,500,30,20,600,41,10,12,50,4.1,0,1,64.19400855920115
10000,10000,20,500,500,30,20,600,41,10,12,50,4.1,1,1,44.9358059914408
10000,10000,20,500,500,30,22,660,22,16,22,30,1.375,0,1,58.35818959927377
10000,10000,20,500,500,30,22,660,22,16,22,30,1.375,1,1,40.85073271949164
10000,10000,20,500,500,30,22,660,25,15,20,33,1.6666666666666667,0,1,58.35818959927377
10000,10000,20,500,500,30,22,660,25,15,20,33,1.6666666666666667,1,1,40.85073271949164
10000,10000,20,500,500,30,22,660,33,11,15,44,3.0,0,1,58.35818959927377
10000,10000,20,500,500,30,22,660,33,11,15,44,3.0,1,1,40.85073271949164
10000,10000,20,500,500,30,22,660,41,9,12,55,4.555555555555555,0,1,58.35818959927377
10000,10000,20,500,500,30,22,660,41,9,12,55,4.555555555555555,1,1,40.85073271949164
10000,10000,20,500,500,30,24,720,20,16,24,30,1.25,0,1,53.495007132667624
10000,10000,20,500,500,30,24,720,20,16,24,30,1.25,1,1,37.44650499286733
10000,10000,20,500,500,30,24,720,25,13,20,36,1.9230769230769231,0,1,53.495007132667624
10000,10000,20,500,500,30,24,720,25,13,20,36,1.9230769230769231,1,1,37.44650499286733
10000,10000,20,500,500,30,24,720,27,12,18,40,2.25,0,1,53.495007132667624
10000,10000,20,500,500,30,24,720,27,12,18,40,2.25,1,1,37.44650499286733
10000,10000,20,500,500,30,24,720,31,11,16,45,2.8181818181818183,0,1,53.495007132667624
10000,10000,20,500,500,30,24,720,31,11,16,45,2.8181818181818183,1,1,37.44650499286733
10000,10000,20,500,500,30,24,720,33,10,15,48,3.3,0,1,53.495007132667624
10000,10000,20,500,500,30,24,720,33,10,15,48,3.3,1,1,37.44650499286733
10000,10000,20,500,500,30,26,780,19,16,26,30,1.1875,0,1,49.38000658400089
10000,10000,20,500,500,30,26,780,19,16,26,30,1.1875,1,1,34.56600460880062
10000,10000,20,500,500,30,26,780,25,12,20,39,2.0833333333333335,0,1,49.38000658400089
10000,10000,20,500,500,30,26,780,25,12,20,39,2.0833333333333335,1,1,34.56600460880062
10000,10000,20,500,500,30,26,780,33,9,15,52,3.6666666666666665,0,1,49.38000658400089
10000,10000,20,500,500,30,26,780,33,9,15,52,3.6666666666666665,1,1,34.56600460880062
10000,10000,20,500,500,30,26,780,38,8,13,60,4.75,0,1,49.38000658400089
10000,10000,20,500,500,30,26,780,38,8,13,60,4.75,1,1,34.56600460880062
10000,10000,20,500,500,30,28,840,17,16,28,30,1.0625,0,1,45.85286325657225
10000,10000,20,500,500,30,28,840,17,16,28,30,1.0625,1,1,32.097004279600576
10000,10000,20,500,500,30,28,840,20,14,24,35,1.4285714285714286,0,1,45.85286325657225
10000,10000,20,500,500,30,28,840,20,14,24,35,1.4285714285714286,1,1,32.097004279600576
10000,10000,20,500,500,30,28,840,23,12,21,40,1.9166666666666667,0,1,45.85286325657225
10000,10000,20,500,500,30,28,840,23,12,21,40,1.9166666666666667,1,1,32.097004279600576
10000,10000,20,500,500,30,28,840,25,11,20,42,2.272727272727273,0,1,45.85286325657225
10000,10000,20,500,500,30,28,840,25,11,20,42,2.272727272727273,1,1,32.097004279600576
10000,10000,20,500,500,30,28,840,33,8,15,56,4.125,0,1,45.85286325657225
10000,10000,20,500,500,30,28,840,33,8,15,56,4.125,1,1,32.097004279600576
10000,10000,20,500,500,30,28,840,35,8,14,60,4.375,0,1,45.85286325657225
10000,10000,20,500,500,30,28,840,35,8,14,60,4.375,1,1,32.097004279600576
10000,10000,20,500,500,30,30,900,16,16,30,30,1.0,0,1,42.796005706134096
10000,10000,20,500,500,30,30,900,16,16,30,30,1.0,1,1,29.957203994293867
10000,10000,20,500,500,30,30,900,20,13,25,36,1.5384615384615385,0,1,42.796005706134096
10000,10000,20,500,500,30,30,900,20,13,25,36,1.5384615384615385,1,1,29.957203994293867
10000,10000,20,500,500,30,30,900,25,11,20,45,2.272727272727273,0,1,42.796005706134096
10000,10000,20,500,500,30,30,900,25,11,20,45,2.272727272727273,1,1,29.957203994293867
10000,10000,20,500,500,30,30,900,27,10,18,50,2.7,0,1,42.796005706134096
10000,10000,20,500,500,30,30,900,27,10,18,50,2.7,1,1,29.957203994293867
10000,10000,20,500,500,30,30,900,33,8,15,60,4.125,0,1,42.796005706134096
10000,10000,20,500,500,30,30,900,33,8,15,60,4.125,1,1,29.957203994293867
10000,10000,20,500,500,30,32,960,16,15,30,32,1.0666666666666667,0,1,40.12125534950072
10000,10000,20,500,500,30,32,960,16,15,30,32,1.0666666666666667,1,1,28.084878744650503
10000,10000,20,500,500,30,32,960,20,12,24,40,1.6666666666666667,0,1,40.12125534950072
10000,10000,20,500,500,30,32,960,20,12,24,40,1.6666666666666667,1,1,28.084878744650503
10000,10000,20,500,500,30,32,960,25,10,20,48,2.5,0,1,40.12125534950072
10000,10000,20,500,500,30,32,960,25,10,20,48,2.5,1,1,28.084878744650503
10000,10000,20,500,500,30,32,960,31,8,16,60,3.875,0,1,40.12125534950072
10000,10000,20,500,500,30,32,960,31,8,16,60,3.875,1,1,28.084878744650503
10000,10000,20,500,500,30,32,960,33,7,15,64,4.714285714285714,0,1,40.12125534950072
10000,10000,20,500,500,30,32,960,33,7,15,64,4.714285714285714,1,1,28.084878744650503
10000,10000,20,500,500,30,34,1020,16,14,30,34,1.1428571428571428,0,1,37.761181505412445
10000,10000,20,500,500,30,34,1020,16,14,30,34,1.1428571428571428,1,1,26.43282705378871
10000,10000,20,500,500,30,34,1020,25,9,20,51,2.7777777777777777,0,1,37.761181505412445
10000,10000,20,500,500,30,34,1020,25,9,20,51,2.7777777777777777,1,1,26.43282705378871
10000,10000,20,500,500,30,34,1020,29,8,17,60,3.625,0,1,37.761181505412445
10000,10000,20,500,500,30,34,1020,29,8,17,60,3.625,1,1,26.43282705378871
10000,10000,20,500,500,30,34,1020,33,7,15,68,4.714285714285714,0,1,37.761181505412445
10000,10000,20,500,500,30,34,1020,33,7,15,68,4.714285714285714,1,1,26.43282705378871
10000,10000,20,500,500,30,36,1080,16,13,30,36,1.2307692307692308,0,1,35.66333808844509
10000,10000,20,500,500,30,36,1080,16,13,30,36,1.2307692307692308,1,1,24.96433666191156
10000,10000,20,500,500,30,36,1080,18,12,27,40,1.5,0,1,35.66333808844509
10000,10000,20,500,500,30,36,1080,18,12,27,40,1.5,1,1,24.96433666191156
10000,10000,20,500,500,30,36,1080,20,11,24,45,1.8181818181818181,0,1,35.66333808844509
10000,10000,20,500,500,30,36,1080,20,11,24,45,1.8181818181818181,1,1,24.96433666191156
10000,10000,20,500,500,30,36,1080,25,9,20,54,2.7777777777777777,0,1,35.66333808844509
10000,10000,20,500,500,30,36,1080,25,9,20,54,2.7777777777777777,1,1,24.96433666191156
10000,10000,20,500,500,30,36,1080,27,8,18,60,3.375,0,1,35.66333808844509
10000,10000,20,500,500,30,36,1080,27,8,18,60,3.375,1,1,24.96433666191156
10000,10000,20,500,500,31,14,434,35,16,14,31,2.1875,0,1,88.747477270785
10000,10000,20,500,500,31,14,434,35,16,14,31,2.1875,1,1,62.12323408954949
10000,10000,20,500,500,31,16,496,31,16,16,31,1.9375,0,1,77.65404261193687
10000,10000,20,500,500,31,16,496,31,16,16,31,1.9375,1,1,54.35782982835581
10000,10000,20,500,500,31,18,558,27,16,18,31,1.6875,0,1,69.025815655055
10000,10000,20,500,500,31,18,558,27,16,18,31,1.6875,1,1,48.3180709585385
10000,10000,20,500,500,31,20,620,25,16,20,31,1.5625,0,1,62.123234089549506
10000,10000,20,500,500,31,20,620,25,16,20,31,1.5625,1,1,43.48626386268465
10000,10000,20,500,500,31,22,682,22,16,22,31,1.375,0,1,56.47566735413591
10000,10000,20,500,500,31,22,682,22,16,22,31,1.375,1,1,39.532967147895135
10000,10000,20,500,500,31,24,744,20,16,24,31,1.25,0,1,51.769361741291256
10000,10000,20,500,500,31,24,744,20,16,24,31,1.25,1,1,36.238553218903874
10000,10000,20,500,500,31,26,806,19,16,26,31,1.1875,0,1,47.78710314580731
10000,10000,20,500,500,31,26,806,19,16,26,31,1.1875,1,1,33.45097220206512
10000,10000,20,500,500,31,26,806,38,8,13,62,4.75,0,1,47.78710314580731
10000,10000,20,500,500,31,26,806,38,8,13,62,4.75,1,1,33.45097220206512
10000,10000,20,500,500,31,28,868,17,16,28,31,1.0625,0,1,44.3737386353925
10000,10000,20,500,500,31,28,868,17,16,28,31,1.0625,1,1,31.061617044774746
10000,10000,20,500,500,31,28,868,35,8,14,62,4.375,0,1,44.3737386353925
10000,10000,20,500,500,31,28,868,35,8,14,62,4.375,1,1,31.061617044774746
10000,10000,20,500,500,31,30,930,16,16,31,30,1.0,0,1,41.415489393033006
10000,10000,20,500,500,31,30,930,16,16,31,30,1.0,1,1,28.990842575123104
10000,10000,20,500,500,31,30,930,16,16,30,31,1.0,0,1,41.415489393033006
10000,10000,20,500,500,31,30,930,16,16,30,31,1.0,1,1,28.990842575123104
10000,10000,20,500,500,31,30,930,33,8,15,62,4.125,0,1,41.415489393033006
10000,10000,20,500,500,31,30,930,33,8,15,62,4.125,1,1,28.990842575123104
10000,10000,20,500,500,31,32,992,16,15,31,32,1.0666666666666667,0,1,38.82702130596844
10000,10000,20,500,500,31,32,992,16,15,31,32,1.0666666666666667,1,1,27.178914914177906
10000,10000,20,500,500,31,32,992,31,8,16,62,3.875,0,1,38.82702130596844
10000,10000,20,500,500,31,32,992,31,8,16,62,3.875,1,1,27.178914914177906
10000,10000,20,500,500,31,34,1054,16,14,31,34,1.1428571428571428,0,1,36.54307887620559
10000,10000,20,500,500,31,34,1054,16,14,31,34,1.1428571428571428,1,1,25.58015521334391
10000,10000,20,500,500,31,34,1054,29,8,17,62,3.625,0,1,36.54307887620559
10000,10000,20,500,500,31,34,1054,29,8,17,62,3.625,1,1,25.58015521334391
10000,10000,20,500,500,31,36,1116,16,13,31,36,1.2307692307692308,0,1,34.5129078275275
10000,10000,20,500,500,31,36,1116,16,13,31,36,1.2307692307692308,1,1,24.15903547926925
10000,10000,20,500,500,31,36,1116,27,8,18,62,3.375,0,1,34.5129078275275
10000,10000,20,500,500,31,36,1116,27,8,18,62,3.375,1,1,24.15903547926925
10000,10000,20,500,500,32,14,448,31,17,16,28,1.8235294117647058,0,1,85.97411860607298
10000,10000,20,500,500,32,14,448,31,17,16,28,1.8235294117647058,1,1,60.18188302425108
10000,10000,20,500,500,32,14,448,35,15,14,32,2.3333333333333335,0,1,85.97411860607298
10000,10000,20,500,500,32,14,448,35,15,14,32,2.3333333333333335,1,1,60.18188302425108
10000,10000,20,500,500,32,16,512,31,15,16,32,2.066666666666667,0,1,75.22735378031385
10000,10000,20,500,500,32,16,512,31,15,16,32,2.066666666666667,1,1,52.659147646219694
10000,10000,20,500,500,32,18,576,20,20,24,24,1.0,0,1,66.86875891583453
10000,10000,20,500,500,32,18,576,20,20,24,24,1.0,1,1,46.80813124108417
10000,10000,20,500,500,32,18,576,27,15,18,32,1.8,0,1,66.86875891583453
10000,10000,20,500,500,32,18,576,27,15,18,32,1.8,1,1,46.80813124108417
10000,10000,20,500,500,32,18,576,31,13,16,36,2.3846153846153846,0,1,66.86875891583453
10000,10000,20,500,500,32,18,576,31,13,16,36,2.3846153846153846,1,1,46.80813124108417
10000,10000,20,500,500,32,18,576,41,10,12,48,4.1,0,1,66.86875891583453
10000,10000,20,500,500,32,18,576,41,10,12,48,4.1,1,1,46.80813124108417
10000,10000,20,500,500,32,20,640,25,15,20,32,1.6666666666666667,0,1,60.181883024251086
10000,10000,20,500,500,32,20,640,25,15,20,32,1.6666666666666667,1,1,42.12731811697576
10000,10000,20,500,500,32,20,640,31,12,16,40,2.5833333333333335,0,1,60.181883024251086
10000,10000,20,500,500,32,20,640,31,12,16,40,2.5833333333333335,1,1,42.12731811697576
10000,10000,20,500,500,32,22,704,22,15,22,32,1.4666666666666666,0,1,54.710802749319164
10000,10000,20,500,500,32,22,704,22,15,22,32,1.4666666666666666,1,1,38.297561924523414
10000,10000,20,500,500,32,22,704,31,11,16,44,2.8181818181818183,0,1,54.710802749319164
10000,10000,20,500,500,32,22,704,31,11,16,44,2.8181818181818183,1,1,38.297561924523414
10000,10000,20,500,500,32,24,768,20,15,24,32,1.3333333333333333,0,1,50.1515691868759
10000,10000,20,500,500,32,24,768,20,15,24,32,1.3333333333333333,1,1,35.10609843081313
10000,10000,20,500,500,32,24,768,31,10,16,48,3.1,0,1,50.1515691868759
10000,10000,20,500,500,32,24,768,31,10,16,48,3.1,1,1,35.10609843081313
10000,10000,20,500,500,32,26,832,19,15,26,32,1.2666666666666666,0,1,46.293756172500835
10000,10000,20,500,500,32,26,832,19,15,26,32,1.2666666666666666,1,1,32.405629320750585
10000,10000,20,500,500,32,26,832,31,9,16,52,3.4444444444444446,0,1,46.293756172500835
10000,10000,20,500,500,32,26,832,31,9,16,52,3.4444444444444446,1,1,32.405629320750585
10000,10000,20,500,500,32,28,896,17,15,28,32,1.1333333333333333,0,1,42.98705930303649
10000,10000,20,500,500,32,28,896,17,15,28,32,1.1333333333333333,1,1,30.09094151212554
10000,10000,20,500,500,32,28,896,31,8,16,56,3.875,0,1,42.98705930303649
10000,10000,20,500,500,32,28,896,31,8,16,56,3.875,1,1,30.09094151212554
10000,10000,20,500,500,32,28,896,35,7,14,64,5.0,0,1,42.98705930303649
10000,10000,20,500,500,32,28,896,35,7,14,64,5.0,1,1,30.09094151212554
10000,10000,20,500,500,32,30,960,16,15,30,32,1.0666666666666667,0,1,40.12125534950072
10000,10000,20,500,500,32,30,960,16,15,30,32,1.0666666666666667,1,1,28.084878744650503
10000,10000,20,500,500,32,30,960,20,12,24,40,1.6666666666666667,0,1,40.12125534950072
